7000,Reliance Jio Infocomm,Madhya Pradesh and Chhattisgarh Telecom Circle.,24
7001,Reliance Jio Infocomm,West Bengal Telecom Circle.,24
7002,Reliance Jio Infocomm,Assam Telecom Circle.,24
7003,Reliance Jio Infocomm,Kolkata Metro Telecom Circle.,24
7004,Reliance Jio Infocomm,Bihar and Jharkhand Telecom Circle.,24
7005,Reliance Jio Infocomm,North East India Telecom Circle.,24
7006,Reliance Jio Infocomm,Jammu and Kashmir Telecom Circle.,24
7007,Reliance Jio Infocomm,Uttar Pradesh (East) Telecom Circle.,24
7008,Reliance Jio Infocomm,Odisha Telecom Circle.,24
7009,Reliance Jio Infocomm,Punjab Telecom Circle.,24
7010,Reliance Jio Infocomm,Tamil Nadu Telecom Circle.,24
7011,Reliance Jio Infocomm,Delhi Metro Telecom Circle.,24
7012,Reliance Jio Infocomm,Kerala Telecom Circle.,24
7013,Reliance Jio Infocomm,Andhra Pradesh Telecom Circle.,24
7014,Reliance Jio Infocomm,Rajasthan Telecom Circle.,24
7015,Reliance Jio Infocomm,Haryana Telecom Circle.,24
7016,Reliance Jio Infocomm,Gujarat Telecom Circle.,24
7017,Reliance Jio Infocomm,Uttar Pradesh (West) and Uttarakhand Telecom Circle.,24
7018,Reliance Jio Infocomm,Himachal Pradesh Telecom Circle.,24
7019,Reliance Jio Infocomm,Karnataka Telecom Circle.,24
7020,Reliance Jio Infocomm,Maharashtra Telecom Circle.,24
7021,Reliance Jio Infocomm,Mumbai Metro Telecom Circle.,24
7022,Bharti Airtel,Karnataka Telecom Circle.,2
7023,Bharti Airtel,Rajasthan Telecom Circle.,2
7024,Bharti Airtel,Madhya Pradesh and Chhattisgarh Telecom Circle.,2
7025,IDEA,Kerala Telecom Circle.,8
7026,IDEA,Karnataka Telecom Circle.,8
7027,Vodafone,Haryana Telecom Circle.,24
7028,Bharti Airtel,Maharashtra Telecom Circle.,2
7029,Bharti Airtel,Maharashtra Telecom Circle.,2
7030,Vodafone,Maharashtra Telecom Circle.,22
7031,Vodafone,Maharashtra Telecom Circle.,22
7032,Bharti Airtel,Andhra Pradesh Telecom Circle.,2
7033,Bharti Airtel,Bihar and Jharkhand Telecom Circle.,2
7034,Vodafone,Kerala Telecom Circle.,22
7035,AIRCEL,Assam Telecom Circle.,1
7036,IDEA,Andhra Pradesh Telecom Circle.,8
7037,Uninor,Uttar Pradesh (West) and Uttarakhand Telecom Circle.,19
7038,IDEA,Maharashtra Telecom Circle.,8
7039,IDEA,Mumbai Metro Telecom Circle.,8
7040,AIRCEL,Maharashtra Telecom Circle.,1
7041,Uninor,Gujarat Telecom Circle.,19
7042,Bharti Airtel,Delhi Metro Telecom Circle.,2
7043,Bharti Airtel,Gujarat Telecom Circle.,2
7044,Bharti Airtel,Kolkata Metro Telecom Circle.,2
7045,Vodafone,Mumbai Metro Telecom Circle.,22
7046,IDEA,Gujarat Telecom Circle.,8
7047,Videocon,Madhya Pradesh and Chhattisgarh Telecom Circle.,23
7048,TATA INDICOM,Gujarat Telecom Circle.,18
7049,IDEA,Madhya Pradesh and Chhattisgarh Telecom Circle.,8
7050,Uninor,Bihar and Jharkhand Telecom Circle.,19
7051,Bharti Airtel,Jammu and Kashmir Telecom Circle.,2
7052,IDEA,Uttar Pradesh (East) Telecom Circle.,8
7053,AIRCEL,Delhi Metro Telecom Circle.,1
7054,Bharti Airtel,Uttar Pradesh (East) Telecom Circle.,2
7055,IDEA,Uttar Pradesh (West) and Uttarakhand Telecom Circle.,8
7056,IDEA,Haryana Telecom Circle.,8
7057,IDEA,Maharashtra Telecom Circle.,8
7058,Uninor,Maharashtra Telecom Circle.,19
7059,AIRCEL,Kolkata Metro Telecom Circle.,1
7060,Bharti Airtel,Uttar Pradesh (West) and Uttarakhand Telecom Circle.,2
7061,Reliance Mobile GSM,Bihar and Jharkhand Telecom Circle.,13
7062,AIRCEL,Rajasthan Telecom Circle.,1
7063,Bharti Airtel,West Bengal Telecom Circle.,2
7064,Vodafone,Odisha Telecom Circle.,22
7065,IDEA,Delhi Metro Telecom Circle.,8
7066,Vodafone,Maharashtra Telecom Circle.,22
7067,Reliance Mobile GSM,Madhya Pradesh and Chhattisgarh Telecom Circle.,13
7068,Uninor,Uttar Pradesh (East) Telecom Circle.,19
7069,Vodafone,Gujarat Telecom Circle.,22
7070,Bharti Airtel,Bihar and Jharkhand Telecom Circle.,2
7071,AIRCEL,Uttar Pradesh (East) Telecom Circle.,1
7072,Vodafone,Gujarat Telecom Circle.,22
7073,Bharti Airtel,Rajasthan Telecom Circle.,2
7074,IDEA,West Bengal Telecom Circle.,8
7075,Uninor,Andhra Pradesh Telecom Circle.,19
7076,Vodafone,West Bengal Telecom Circle.,22
7077,Bharti Airtel,Uttar Pradesh (East) Telecom Circle.,2
7078,Uninor,Uttar Pradesh (West) and Uttarakhand Telecom Circle.,19
7079,IDEA,Bihar and Jharkhand Telecom Circle.,8
7080,Bharti Airtel,Uttar Pradesh (East) Telecom Circle.,2
7081,Vodafone,Uttar Pradesh (East) Telecom Circle.,22
7082,Bharti Airtel,Haryana Telecom Circle.,2
7083,IDEA,Maharashtra Telecom Circle.,8
7084,IDEA,Uttar Pradesh (East) Telecom Circle.,8
7085,Bharti Airtel,North East India Telecom Circle.,2
7086,Bharti Airtel,Assam Telecom Circle.,2
7087,Bharti Airtel,Punjab Telecom Circle.,2
7088,IDEA,Uttar Pradesh (West) and Uttarakhand Telecom Circle.,8
7089,IDEA,Madhya Pradesh and Chhattisgarh Telecom Circle.,8
7090,IDEA,Karnataka Telecom Circle.,8
7091,Bharti Airtel,Bihar and Jharkhand Telecom Circle.,2
7092,IDEA,Tamil Nadu Telecom Circle.,8
7093,Bharti Airtel,Andhra Pradesh Telecom Circle.,2
7094,Vodafone,Tamil Nadu Telecom Circle.,22
7098,AIRCEL,West Bengal Telecom Circle.,1
7200,TATA DOCOMO,Chennai Metro Telecom Circle.,17
7204,TATA DOCOMO,Karnataka Telecom Circle.,17
7205,TATA DOCOMO,Odisha Telecom Circle.,17
7206,TATA DOCOMO,Haryana Telecom Circle.,17
7207,T24 (BIG BAZAAR),Andhra Pradesh Telecom Circle.,16
7208,TATA DOCOMO,Mumbai Metro Telecom Circle.,17
7209,TATA DOCOMO,Bihar and Jharkhand Telecom Circle.,17
7250,Bharti Airtel,Bihar and Jharkhand Telecom Circle.,2
7259,Bharti Airtel,Karnataka Telecom Circle.,2
7275,TATA DOCOMO,Uttar Pradesh (East) Telecom Circle.,17
7276,TATA DOCOMO,Maharashtra Telecom Circle.,17
7277,AIRCEL,Bihar and Jharkhand Telecom Circle.,1
7278,AIRCEL,Kolkata Metro Telecom Circle.,1
7293,AIRCEL,Kerala Telecom Circle.,1
7298,AIRCEL,Jammu and Kashmir Telecom Circle.,1
7299,AIRCEL,Chennai Metro Telecom Circle.,1
7302,IDEA,Mumbai Metro Telecom Circle.,8
7303,Reliance Mobile GSM,Maharashtra Telecom Circle.,13
7304,Reliance Mobile GSM,Maharashtra Telecom Circle.,13
7305,Reliance Mobile GSM,Tamil Nadu Telecom Circle.,13
7306,Reliance Mobile GSM,Andhra Pradesh Telecom Circle.,13
7307,Reliance Mobile GSM,Punjab Telecom Circle.,13
7308,Reliance Mobile GSM,North East India Telecom Circle.,13
7309,IDEA,Uttar Pradesh (East) Telecom Circle.,8
7350,IDEA,Maharashtra Telecom Circle.,8
7351,IDEA,Uttar Pradesh (West) and Uttarakhand Telecom Circle.,8
7352,IDEA,Bihar and Jharkhand Telecom Circle.,8
7353,IDEA,Karnataka Telecom Circle.,8
7354,IDEA,Madhya Pradesh and Chhattisgarh Telecom Circle.,8
7355,Videocon,Punjab Telecom Circle.,23
7356,Videocon,Kerala Telecom Circle.,23
7357,Videocon,Haryana Telecom Circle.,23
7358,Videocon,Tamil Nadu Telecom Circle.,23
7359,IDEA,Gujarat Telecom Circle.,8
7373,AIRCEL,Tamil Nadu Telecom Circle.,1
7376,BSNL - CellOne GSM,Uttar Pradesh (East) Telecom Circle.,4
7377,IDEA,Odisha Telecom Circle.,8
7379,Vodafone,Uttar Pradesh (East) Telecom Circle.,22
7380,BSNL - CellOne GSM,Punjab Telecom Circle.,4
7381,Vodafone,Odisha Telecom Circle.,22
7382,BSNL - CellOne GSM,Andhra Pradesh Telecom Circle.,4
7383,Uninor,Gujarat Telecom Circle.,19
7384,Uninor,West Bengal Telecom Circle.,19
7385,Uninor,Maharashtra Telecom Circle.,19
7386,Uninor,Andhra Pradesh Telecom Circle.,19
7387,Bharti Airtel,Maharashtra Telecom Circle.,2
7388,Bharti Airtel,Uttar Pradesh (East) Telecom Circle.,2
7389,Bharti Airtel,Madhya Pradesh and Chhattisgarh Telecom Circle.,2
7396,Uninor,Andhra Pradesh Telecom Circle.,19
7398,Uninor,Uttar Pradesh (East) Telecom Circle.,19
7399,AIRCEL,Assam Telecom Circle.,1
7401,AIRCEL,Chennai Metro Telecom Circle.,1
7402,AIRCEL,Tamil Nadu Telecom Circle.,1
7403,AIRCEL,Kerala Telecom Circle.,1
7404,TATA DOCOMO,Haryana Telecom Circle.,17
7405,TATA DOCOMO,Gujarat Telecom Circle.,17
7406,Vodafone,Karnataka Telecom Circle.,22
7407,Vodafone,West Bengal Telecom Circle.,22
7408,Vodafone,Uttar Pradesh (East) Telecom Circle.,22
7409,Vodafone,Uttar Pradesh (West) and Uttarakhand Telecom Circle.,22
7411,TATA INDICOM,Karnataka Telecom Circle.,18
7415,TATA INDICOM,Madhya Pradesh and Chhattisgarh Telecom Circle.,18
7416,TATA INDICOM,Andhra Pradesh Telecom Circle.,18
7417,Virgin Mobile GSM,Uttar Pradesh (West) and Uttarakhand Telecom Circle.,21
7418,TATA INDICOM,Chennai Metro Telecom Circle.,18
7419,Reliance Mobile CDMA,Maharashtra Telecom Circle.,12
7428,Reliance Mobile CDMA,Delhi Metro Telecom Circle.,12
7429,Reliance Mobile CDMA,Kerala Telecom Circle.,12
7439,Reliance Mobile CDMA,Kolkata Metro Telecom Circle.,12
7483,Reliance Mobile CDMA,Karnataka Telecom Circle.,12
7488,Reliance Mobile CDMA,Bihar and Jharkhand Telecom Circle.,12
7489,Reliance Mobile CDMA,Madhya Pradesh and Chhattisgarh Telecom Circle.,12
7498,Reliance Mobile CDMA,Mumbai Metro Telecom Circle.,12
7499,Reliance Mobile CDMA,Uttar Pradesh (East) Telecom Circle.,12
7500,IDEA,Uttar Pradesh (West) and Uttarakhand Telecom Circle.,8
7501,TATA DOCOMO,West Bengal Telecom Circle.,17
7502,AIRCEL,Tamil Nadu Telecom Circle.,1
7503,AIRCEL,Delhi Metro Telecom Circle.,1
7504,AIRCEL,Odisha Telecom Circle.,1
7505,Reliance Mobile GSM,Uttar Pradesh (East) Telecom Circle.,13
7506,Vodafone,Mumbai Metro Telecom Circle.,22
7507,Vodafone,Maharashtra Telecom Circle.,22
7508,Vodafone,Punjab Telecom Circle.,22
7509,Vodafone,Madhya Pradesh and Chhattisgarh Telecom Circle.,22
7520,Reliance Mobile CDMA,Uttar Pradesh (West) and Uttarakhand Telecom Circle.,12
7530,AIRCEL,Delhi Metro Telecom Circle.,1
7531,AIRCEL,Delhi Metro Telecom Circle.,1
7532,AIRCEL,Delhi Metro Telecom Circle.,1
7533,AIRCEL,Delhi Metro Telecom Circle.,1
7543,Bharti Airtel,Bihar and Jharkhand Telecom Circle.,2
7549,Vodafone,Bihar and Jharkhand Telecom Circle.,22
7562,IDEA,Bihar and Jharkhand Telecom Circle.,8
7563,Bharti Airtel,Rajasthan Telecom Circle.,2
7566,Vodafone,Madhya Pradesh and Chhattisgarh Telecom Circle.,22
7567,Vodafone,Gujarat Telecom Circle.,22
7568,Bharti Airtel,Rajasthan Telecom Circle.,2
7569,Reliance Mobile GSM,Andhra Pradesh Telecom Circle.,13
7579,BSNL - CellOne GSM,Uttar Pradesh (West) and Uttarakhand Telecom Circle.,4
7585,Bharti Airtel,West Bengal Telecom Circle.,2
7587,BSNL - CellOne GSM,Madhya Pradesh and Chhattisgarh Telecom Circle.,4
7588,BSNL - CellOne GSM,Maharashtra Telecom Circle.,4
7589,BSNL - CellOne GSM,Punjab Telecom Circle.,4
7597,BSNL - CellOne GSM,Rajasthan Telecom Circle.,4
7598,BSNL - CellOne GSM,Tamil Nadu Telecom Circle.,4
7599,BSNL - CellOne GSM,Uttar Pradesh (West) and Uttarakhand Telecom Circle.,4
7600,Bharti Airtel,Gujarat Telecom Circle.,2
7602,Bharti Airtel,West Bengal Telecom Circle.,2
7607,Bharti Airtel,Uttar Pradesh (East) Telecom Circle.,2
7620,Reliance Mobile GSM,Maharashtra Telecom Circle.,13
7631,Vodafone,Bihar and Jharkhand Telecom Circle.,22
7639,Vodafone,Tamil Nadu Telecom Circle.,22
7654,IDEA,Bihar and Jharkhand Telecom Circle.,8
7665,Vodafone,Rajasthan Telecom Circle.,22
7666,Reliance Mobile GSM,Mumbai Metro Telecom Circle.,13
7667,Reliance Mobile GSM,Chennai Metro Telecom Circle.,13
7668,Reliance Mobile GSM,Uttar Pradesh (East) Telecom Circle.,13
7669,Reliance Mobile GSM,Uttar Pradesh (West) and Uttarakhand Telecom Circle.,13
7670,Reliance Mobile GSM,Andhra Pradesh Telecom Circle.,13
7676,Reliance Mobile GSM,Karnataka Telecom Circle.,13
7677,Reliance Mobile GSM,Bihar and Jharkhand Telecom Circle.,13
7679,Reliance Mobile GSM,West Bengal Telecom Circle.,13
7696,TATA DOCOMO,Punjab Telecom Circle.,17
7697,IDEA,Madhya Pradesh and Chhattisgarh Telecom Circle.,8
7698,IDEA,Gujarat Telecom Circle.,8
7699,IDEA,West Bengal Telecom Circle.,8
7702,Bharti Airtel,Andhra Pradesh Telecom Circle.,2
7708,Bharti Airtel,Tamil Nadu Telecom Circle.,2
7709,Bharti Airtel,Maharashtra Telecom Circle.,2
7710,Bharti Airtel,Mumbai Metro Telecom Circle.,2
7715,IDEA,Uttar Pradesh (East) Telecom Circle.,8
7719,IDEA,Maharashtra Telecom Circle.,8
7723,Reliance Mobile GSM,Madhya Pradesh and Chhattisgarh Telecom Circle.,13
7729,IDEA,Andhra Pradesh Telecom Circle.,8
7735,Reliance Mobile GSM,Odisha Telecom Circle.,13
7736,TATA DOCOMO,Kerala Telecom Circle.,17
7737,TATA DOCOMO,Rajasthan Telecom Circle.,17
7738,Bharti Airtel,Mumbai Metro Telecom Circle.,2
7739,Bharti Airtel,Bihar and Jharkhand Telecom Circle.,2
7741,IDEA,Maharashtra Telecom Circle.,8
7742,Bharti Airtel,Rajasthan Telecom Circle.,2
7745,IDEA,Maharashtra Telecom Circle.,8
7751,Bharti Airtel,Odisha Telecom Circle.,2
7755,Bharti Airtel,Uttar Pradesh (East) Telecom Circle.,2
7756,Bharti Airtel,Maharashtra Telecom Circle.,2
7760,Bharti Airtel,Karnataka Telecom Circle.,2
7762,Bharti Airtel,Bihar and Jharkhand Telecom Circle.,2
7768,Vodafone,Maharashtra Telecom Circle.,22
7774,IDEA,Maharashtra Telecom Circle.,8
7775,IDEA,Maharashtra Telecom Circle.,8
7778,Uninor,Gujarat Telecom Circle.,19
7784,AIRCEL,Uttar Pradesh (East) Telecom Circle.,1
7786,AIRCEL,Uttar Pradesh (East) Telecom Circle.,1
7790,AIRCEL,Rajasthan Telecom Circle.,1
7793,Uninor,Andhra Pradesh Telecom Circle.,19
7794,Uninor,Andhra Pradesh Telecom Circle.,19
7795,TATA DOCOMO,Karnataka Telecom Circle.,17
7797,Vodafone,West Bengal Telecom Circle.,22
7798,Vodafone,Maharashtra Telecom Circle.,22
7799,Vodafone,Andhra Pradesh Telecom Circle.,22
7800,Vodafone,Uttar Pradesh (East) Telecom Circle.,22
7801,Uninor,Andhra Pradesh Telecom Circle.,19
7802,Uninor,Gujarat Telecom Circle.,19
7803,Reliance Mobile GSM,Madhya Pradesh and Chhattisgarh Telecom Circle.,13
7804,Reliance Mobile GSM,Madhya Pradesh and Chhattisgarh Telecom Circle.,13
7805,Reliance Mobile GSM,Madhya Pradesh and Chhattisgarh Telecom Circle.,13
7806,Reliance Mobile GSM,Madhya Pradesh and Chhattisgarh Telecom Circle.,13
7807,S Tel,Himachal Pradesh Telecom Circle.,15
7808,S Tel,Bihar and Jharkhand Telecom Circle.,15
7809,S Tel,Odisha Telecom Circle.,15
7810,AIRCEL,Tamil Nadu Telecom Circle.,1
7811,Reliance Mobile GSM,Tamil Nadu Telecom Circle.,13
7812,Reliance Mobile GSM,Tamil Nadu Telecom Circle.,13
7813,Reliance Mobile GSM,Karnataka Telecom Circle.,13
7814,Reliance Mobile CDMA,Punjab Telecom Circle.,12
7815,Reliance Mobile GSM,Karnataka Telecom Circle.,13
7816,Reliance Mobile GSM,Karnataka Telecom Circle.,13
7817,Reliance Mobile GSM,Gujarat Telecom Circle.,13
7818,Reliance Mobile GSM,Gujarat Telecom Circle.,13
7819,Reliance Mobile GSM,Gujarat Telecom Circle.,13
7820,Reliance Mobile GSM,Gujarat Telecom Circle.,13
7821,Reliance Mobile GSM,Rajasthan Telecom Circle.,13
7822,Reliance Mobile GSM,Rajasthan Telecom Circle.,13
7823,Reliance Mobile GSM,Rajasthan Telecom Circle.,13
7824,Vodafone,Tamil Nadu Telecom Circle.,22
7825,Vodafone,Tamil Nadu Telecom Circle.,22
7826,Vodafone,Tamil Nadu Telecom Circle.,22
7827,Reliance Mobile GSM,Delhi Metro Telecom Circle.,13
7828,Reliance Mobile GSM,Madhya Pradesh and Chhattisgarh Telecom Circle.,13
7829,Vodafone,Karnataka Telecom Circle.,22
7830,Vodafone,Uttar Pradesh (West) and Uttarakhand Telecom Circle.,22
7831,Vodafone,Himachal Pradesh Telecom Circle.,22
7832,Vodafone,Himachal Pradesh Telecom Circle.,22
7833,Vodafone,Himachal Pradesh Telecom Circle.,22
7834,IDEA,Delhi Metro Telecom Circle.,8
7835,IDEA,Delhi Metro Telecom Circle.,8
7836,IDEA,Delhi Metro Telecom Circle.,8
7837,Vodafone,Punjab Telecom Circle.,22
7838,Vodafone,Delhi Metro Telecom Circle.,22
7839,BSNL - CellOne GSM,Uttar Pradesh (East) Telecom Circle.,4
7840,IDEA,Delhi Metro Telecom Circle.,8
7841,Uninor,Maharashtra Telecom Circle.,19
7842,Virgin Mobile GSM,Andhra Pradesh Telecom Circle.,21
7843,AIRCEL,Uttar Pradesh (East) Telecom Circle.,1
7844,AIRCEL,Uttar Pradesh (East) Telecom Circle.,1
7845,TATA DOCOMO,Tamil Nadu Telecom Circle.,17
7846,Reliance Mobile GSM,Karnataka Telecom Circle.,13
7847,Reliance Mobile GSM,Karnataka Telecom Circle.,13
7848,Reliance Mobile GSM,Karnataka Telecom Circle.,13
7849,Reliance Mobile GSM,Karnataka Telecom Circle.,13
7850,Reliance Mobile GSM,Uttar Pradesh (East) Telecom Circle.,13
7851,Reliance Mobile GSM,Uttar Pradesh (East) Telecom Circle.,13
7852,Reliance Mobile GSM,Uttar Pradesh (East) Telecom Circle.,13
7853,Reliance Mobile GSM,Odisha Telecom Circle.,13
7854,Reliance Mobile GSM,Odisha Telecom Circle.,13
7855,Reliance Mobile GSM,Odisha Telecom Circle.,13
7856,Reliance Mobile GSM,Bihar and Jharkhand Telecom Circle.,13
7857,Reliance Mobile GSM,Bihar and Jharkhand Telecom Circle.,13
7858,Reliance Mobile GSM,Bihar and Jharkhand Telecom Circle.,13
7859,Reliance Mobile GSM,Bihar and Jharkhand Telecom Circle.,13
7860,IDEA,Uttar Pradesh (East) Telecom Circle.,8
7861,Reliance Mobile GSM,Delhi Metro Telecom Circle.,13
7862,Reliance Mobile GSM,Delhi Metro Telecom Circle.,13
7863,Reliance Mobile GSM,Delhi Metro Telecom Circle.,13
7864,Reliance Mobile GSM,West Bengal Telecom Circle.,13
7865,Reliance Mobile GSM,West Bengal Telecom Circle.,13
7866,Reliance Mobile GSM,West Bengal Telecom Circle.,13
7868,Vodafone,Tamil Nadu Telecom Circle.,22
7869,Bharti Airtel,Madhya Pradesh and Chhattisgarh Telecom Circle.,2
7870,Uninor,Bihar and Jharkhand Telecom Circle.,19
7871,Uninor,Tamil Nadu Telecom Circle.,19
7872,Vodafone,West Bengal Telecom Circle.,22
7873,Vodafone,Odisha Telecom Circle.,22
7874,Vodafone,Gujarat Telecom Circle.,22
7875,Vodafone,Maharashtra Telecom Circle.,22
7876,Reliance Mobile GSM,Haryana Telecom Circle.,13
7877,Reliance Mobile GSM,Rajasthan Telecom Circle.,13
7878,Reliance Mobile GSM,Gujarat Telecom Circle.,13
