8135,SIRA,KARNATKA
8136,PAVAGADA,KARNATKA
8137,MADUGIRI,KARNATKA
8138,KORATAGERI,KARNATKA
8139,TURUVEKERE,KARNATKA
8150,BAGEPALLI,KARNATKA
8151,MALUR,KARNATKA
8152,KOLAR,KARNATKA
8153,BANGARPET,KARNATKA
8154,CHINTAMANI,KARNATKA
8155,GOWRIBDANPUR,KARNATKA
8156,CHIKKABALLAPUR,KARNATKA
8157,SRINIWASPUR,KARNATKA
8158,SIDLAGHATTA,KARNATKA
8159,MULBAGAL,KARNATKA
8170,ALUR,KARNATKA
8172,HASSAN,KARNATKA
8173,SAKLESHPUR,KARNATKA
8174,ARSIKERE,KARNATKA
8175,HOLENARSIPUR,KARNATKA
8176,CHANNARAYAPATNA,KARNATKA
8177,BELUR,KARNATKA
8180,BASAVAPATNA,KARNATKA
8181,THIRTHAHALLI,KARNATKA
8182,SHIMOGA,KARNATKA
8183,SAGAR,KARNATKA
8184,SORAB,KARNATKA
8185,HOSANAGARA,KARNATKA
8186,KARGAL,KARNATKA
8187,SHIKARIPURA,KARNATKA
8188,HONNALI,KARNATKA
8189,CHANNAGIRI,KARNATKA
8190,TALLAK,KARNATKA
8191,HOLALKERE,KARNATKA
8192,DEVANGERE,KARNATKA
8193,HIRIYUR,KARNATKA
8194,CHITRADURGA,KARNATKA
8195,CHALLAKERE,KARNATKA
8196,JAGALUR,KARNATKA
8198,MOLKALMURU,KARNATKA
8199,HOSADURGA,KARNATKA
8221,NANJANGUD,KARNATKA
8222,HUNSUR,KARNATKA
8223,K.R. NAGAR,KARNATKA
8224,KOLLEGAL,KARNATKA
8225,COWDAHALLI,KARNATKA
8226,CHAMRAJNAGAR,KARNATKA
8227,T. NARSIPUR,KARNATKA
8228,H.D. KOTE,KARNATKA
8229,GUNDLUPET,KARNATKA
8230,KRISHNARAJAPET,KARNATKA
8231,MALAVALLI,KARNATKA
8232,MANDYA,KARNATKA
8234,NAGAMANGALA,KARNATKA
8236,PANDAVAPURA,KARNATKA
8251,PUTTUR,KARNATKA
8253,HEBRI,KARNATKA
8254,KUNDAPUR,KARNATKA
8255,BANTWAL,KARNATKA
8256,BELTHANGADY,KARNATKA
8257,SULLIA,KARNATKA
8258,KARKALA,KARNATKA
8259,SHANKARNARAYANA,KARNATKA
8261,TARIKERE,KARNATKA
8262,CHIKMAGALUR,KARNATKA
8263,MUDIGERE,KARNATKA
8265,KOPPA,KARNATKA
8266,NARSIMRAJAPUR,KARNATKA
8267,KADUR,KARNATKA
8272,MADIKERI,KARNATKA
8274,VIRAJPET,KARNATKA
8276,SOMWARPET,KARNATKA
8282,BHADRAVATI,KARNATKA
8283,SALKANI,KARNATKA
8284,HALIYAL,KARNATKA
8288,BAILHONGAL,KARNATKA
8289,ATHANI,KARNATKA
8301,MUNDAGOD,KARNATKA
8304,KUNDGOL,KARNATKA
8330,SAUNDATTI,KARNATKA
8331,RAIBAG,KARNATKA
8332,GOKAK,KARNATKA
8333,HUKKERI,KARNATKA
8334,MUDALGI,KARNATKA
8335,RAMDURG,KARNATKA
8336,KHANAPUR,KARNATKA
8337,MURUGOD,KARNATKA
8338,CHIKKODI,KARNATKA
8339,AINAPUR,KARNATKA
8342,MARGAON,GOA
8343,PONDA,GOA
8345,SANGUEM,MAHARASHTRA
8346,CANACONA,GOA
8350,MUDHOL,KARNATKA
8351,HUNGUND,KARNATKA
8352,BIJAPUR,KARNATKA
8353,JAMKHANDI,KARNATKA
8354,BAGALKOT,KARNATKA
8355,BABLESHWAR,KARNATKA
8356,MUDDEBIHAL,KARNATKA
8357,BADAMI,KARNATKA
8358,BASAVANABAGEWADI,KARNATKA
8359,INDI,KARNATKA
8370,KALGHATAGI,KARNATKA
8371,MUNDARGI,KARNATKA
8372,GADAG,KARNATKA
8373,RANEBENNUR,KARNATKA
8375,HAVERI,KARNATKA
8376,HIREKERUR,KARNATKA
8377,NARGUND,KARNATKA
8378,SAVANUR,KARNATKA
8379,HANGAL,KARNATKA
8380,NAVALGUND,KARNATKA
8381,RON,KARNATKA
8382,KARWAR,KARNATKA
8383,JOIDA,KARNATKA
8384,SIRSI,KARNATKA
8385,BHATKAL,KARNATKA
8386,KUMTA,KARNATKA
8387,HONNAVAR,KARNATKA
8388,ANKOLA,KARNATKA
8389,SIDDAPUR,KARNATKA
8391,KUDLIGI,KARNATKA
8392,BELLARY,KARNATKA
8393,KURUGODU,KARNATKA
8394,HOSPET,KARNATKA
8395,SANDUR,KARNATKA
8396,SIRUGUPPA,KARNATKA
8397,H.B.HALLI,KARNATKA
8398,HARAPANAHALLI,KARNATKA
8399,HUVINAHADAGALI,KARNATKA
8402,KANIGIRI,ANDHRA PRADESH
8403,YERRAGONDAPALEM,ANDHRA PRADESH
8404,MARTURU,ANDHRA PRADESH
8405,GIDDALUR,ANDHRA PRADESH
8406,CUMBUM,ANDHRA PRADESH
8407,DARSI,ANDHRA PRADESH
8408,DONAKONDA,ANDHRA PRADESH
8411,TANDURU,ANDHRA PRADESH
8412,PARGI,ANDHRA PRADESH
8413,HYDERABAD WEST,ANDHRA PRADESH
8414,IBRAHIMPATNAM,ANDHRA PRADESH
8415,HYDERABAD EAST,ANDHRA PRADESH
8416,VIKRABAD,ANDHRA PRADESH
8417,CHEVELLA,ANDHRA PRADESH
8418,MEDACHAL,ANDHRA PRADESH
8419,YELLAPUR,KARNATKA
8422,CHADCHAN,KARNATKA
8424,DEVARAHIPPARGI,KARNATKA
8425,BILIGI,KARNATKA
8426,TELGI,KARNATKA
8440,NIMBURGA,KARNATKA
8441,SEDAM,KARNATKA
8442,JEWARGI,KARNATKA
8443,SHORAPUR,KARNATKA
8444,HUNSAGI,KARNATKA
8450,ANDOLE,ANDHRA PRADESH
8451,ZAHIRABAD,ANDHRA PRADESH
8452,MEDAK,ANDHRA PRADESH
8454,GAJWEL,ANDHRA PRADESH
8455,SANGAREDDY,ANDHRA PRADESH
8456,NARAYANAKHED,ANDHRA PRADESH
8457,SIDDIPET,ANDHRA PRADESH
8458,NARSAPUR,ANDHRA PRADESH
8461,DICHPALLI,ANDHRA PRADESH
8462,NIZAMABAD,ANDHRA PRADESH
8463,ARMOOR,ANDHRA PRADESH
8464,MADNUR,ANDHRA PRADESH
8465,YELLAREDDY,ANDHRA PRADESH
8466,BANSWADA,ANDHRA PRADESH
8467,BODHAN,ANDHRA PRADESH
8468,KAMAREDDY,ANDHRA PRADESH
8470,AFZALPUR,KARNATKA
8471,MASHAL,KARNATKA
8472,GULBARGA,KARNATKA
8473,YADGIRI,KARNATKA
8474,CHITTAPUR,KARNATKA
8475,CHINCHOLI,KARNATKA
8476,WADI,KARNATKA
8477,ALAND,KARNATKA
8478,KAMALAPUR,KARNATKA
8479,SHAHAPUR,KARNATKA
8481,BASAVAKALYAN,KARNATKA
8482,BIDAR,KARNATKA
8483,HUMNABAD,KARNATKA
8484,BHALKI,KARNATKA
8485,AURAD,KARNATKA
8487,SHIRAHATTI,KARNATKA
8488,SINDAGI,KARNATKA
8490,PAMURU,ANDHRA PRADESH
8491,KANAGANAPALLE,ANDHRA PRADESH
8492,KAMBADUR,ANDHRA PRADESH
8493,MADAKASIRA,ANDHRA PRADESH
8494,KADIRI,ANDHRA PRADESH
8495,RAYADURG,ANDHRA PRADESH
8496,URAVAKONDA,ANDHRA PRADESH
8497,KALYANDURG,ANDHRA PRADESH
8498,NALLACHERUVU,ANDHRA PRADESH
8499,PODILI,ANDHRA PRADESH
8501,KOLLAPUR,ANDHRA PRADESH
8502,ALAMPUR,ANDHRA PRADESH
8503,MAKTHAL,ANDHRA PRADESH
8504,ATMAKUR,ANDHRA PRADESH
8505,KODANGAL,ANDHRA PRADESH
8506,NARAYANPET,ANDHRA PRADESH
8510,KOILKUNTLA,ANDHRA PRADESH
8512,ADONI,ANDHRA PRADESH
8513,NANDIKOTKUR,ANDHRA PRADESH
8514,NANDYAL,ANDHRA PRADESH
8515,BANAGANAPALLE,ANDHRA PRADESH
8516,DRONACHALAM,ANDHRA PRADESH
8517,ATMAKUR,ANDHRA PRADESH
8518,KURNOOL,ANDHRA PRADESH
8519,ALLAGADDA,ANDHRA PRADESH
8520,PATTIKONDA,ANDHRA PRADESH
8522,PEAPALLE,ANDHRA PRADESH
8523,ALUR,ANDHRA PRADESH
8524,SRISAILAM,ANDHRA PRADESH
8525,GUDUR,ANDHRA PRADESH
8531,DEODURGA,KARNATKA
8532,RAICHUR,KARNATKA
8533,GANGAVATHI,KARNATKA
8534,YELBURGA,KARNATKA
8535,SINDHANUR,KARNATKA
8536,KUSTAGI,KARNATKA
8537,LINGSUGUR,KARNATKA
8538,MANVI,KARNATKA
8539,KOPPAL,KARNATKA
8540,NAGARKURNOOL,ANDHRA PRADESH
8541,ACHAMPET,ANDHRA PRADESH
8542,MAHABUBNAGAR,ANDHRA PRADESH
8543,WANAPARTHY,ANDHRA PRADESH
8545,AMANGALLU,ANDHRA PRADESH
8546,GADWAL,ANDHRA PRADESH
8548,SHADNAGAR,ANDHRA PRADESH
8549,KALWAKURTHY,ANDHRA PRADESH
8550,YELLANURU,ANDHRA PRADESH
8551,GARLADINNE,ANDHRA PRADESH
8552,GOOTY,ANDHRA PRADESH
8554,ANANTAPUR,ANDHRA PRADESH
8556,HINDUPUR,ANDHRA PRADESH
8557,PENUKONDA,ANDHRA PRADESH
8558,TADIPATRI,ANDHRA PRADESH
8559,DHARMAVARAM,ANDHRA PRADESH
8560,JAMMALAMADUGU,ANDHRA PRADESH
8561,RAYACHOTI,ANDHRA PRADESH
8562,CUDDAPAH,ANDHRA PRADESH
8563,KAMALAPURAM,ANDHRA PRADESH
8564,PRODDATUR,ANDHRA PRADESH
8565,RAJAMPETA,ANDHRA PRADESH
8566,KODURU,ANDHRA PRADESH
8567,LAKKIREDDIPALLI,ANDHRA PRADESH
8568,PULIVENDLA,ANDHRA PRADESH
8569,BADVEL,ANDHRA PRADESH
8570,KUPPAM,ANDHRA PRADESH
8571,MADANAPALLI,ANDHRA PRADESH
8572,CHITTOOR,ANDHRA PRADESH
8573,BANGARUPALEM,ANDHRA PRADESH
8576,SATYAVEDU,ANDHRA PRADESH
8577,PUTTURU,ANDHRA PRADESH
8578,SRIKALAHASTHI,ANDHRA PRADESH
8579,PALMANERU,ANDHRA PRADESH
8581,PUNGANUR,ANDHRA PRADESH
8582,B. KOTHAKOTA,ANDHRA PRADESH
8583,SODAM,ANDHRA PRADESH
8584,PILER,ANDHRA PRADESH
8585,PAKALA,ANDHRA PRADESH
8586,VAYALPAD,ANDHRA PRADESH
8587,VENKATGIRIKOTA,ANDHRA PRADESH
8588,VAIMPALLI,ANDHRA PRADESH
8589,SIDDAVATTAM,ANDHRA PRADESH
8592,ONGOLE,ANDHRA PRADESH
8593,MEDARMETLA,ANDHRA PRADESH
8594,CHIRALA,ANDHRA PRADESH
8596,MARKAPUR,ANDHRA PRADESH
8598,KANDUKURU,ANDHRA PRADESH
8599,ULVAPADU,ANDHRA PRADESH
8620,UDAYGIRI,ANDHRA PRADESH
8621,RAPUR,ANDHRA PRADESH
8622,KOVVUR,ANDHRA PRADESH
8623,SULLARPET,ANDHRA PRADESH
8624,GUDUR,ANDHRA PRADESH
8625,VENKATGIRI,ANDHRA PRADESH
8626,KAVALI,ANDHRA PRADESH
8627,ATMAKUR,ANDHRA PRADESH
8628,CHEJERLA,ANDHRA PRADESH
8629,VINJAMURU,ANDHRA PRADESH
8640,KROSURU,ANDHRA PRADESH
8641,SATTENAPALLE,ANDHRA PRADESH
8642,PALAND,ANDHRA PRADESH
8643,BAPATLA,ANDHRA PRADESH
8644,TENALI,ANDHRA PRADESH
8645,MANGALAGIRI,ANDHRA PRADESH
8646,VINUKONDA,ANDHRA PRADESH
8647,NARASARAOPET,ANDHRA PRADESH
8648,REPALLE,ANDHRA PRADESH
8649,PIDUGURALLA,ANDHRA PRADESH
8654,JAGGAYYAPET,ANDHRA PRADESH
8656,NAZVIDU,ANDHRA PRADESH
8659,MYLAVARAM,ANDHRA PRADESH
8671,DIVI,ANDHRA PRADESH
8672,BANDAR,ANDHRA PRADESH
8673,TIRIVURU,ANDHRA PRADESH
8674,GUDIVADA,ANDHRA PRADESH
8676,VUYYURU,ANDHRA PRADESH
8677,KAIKALURU,ANDHRA PRADESH
8678,NANDIGAMA,ANDHRA PRADESH
8680,NIDAMANUR,ANDHRA PRADESH
8681,CHANDOOR,ANDHRA PRADESH
8682,NALGONDA,ANDHRA PRADESH
8683,HUZURNAGAR,ANDHRA PRADESH
8684,SURYAPET,ANDHRA PRADESH
8685,BHONGIR,ANDHRA PRADESH
8689,MRIYALGUDA,ANDHRA PRADESH
8691,DEVARAKONDA,ANDHRA PRADESH
8692,NAMPALLE,ANDHRA PRADESH
8693,THUNGATURTHY,ANDHRA PRADESH
8694,RAMANNAPET,ANDHRA PRADESH
8710,CHERIAL,ANDHRA PRADESH
8711,WARDHANNAPET,ANDHRA PRADESH
8713,PARKAL,ANDHRA PRADESH
8715,MULUG,ANDHRA PRADESH
8716,JANGAON,ANDHRA PRADESH
8717,ETURNAGARAM,ANDHRA PRADESH
8718,NARASAMPET,ANDHRA PRADESH
8719,MAHABUBABAD,ANDHRA PRADESH
8720,MAHADEVAPUR,ANDHRA PRADESH
8721,HUNSABAD,ANDHRA PRADESH
8723,SIRCILLA,ANDHRA PRADESH
8724,JAGTIAL,ANDHRA PRADESH
8725,METPALLI,ANDHRA PRADESH
8727,HUZURABAD,ANDHRA PRADESH
8728,PEDDAPALLI,ANDHRA PRADESH
8729,MANTHANI,ANDHRA PRADESH
8730,KHANAPUR(AP),ANDHRA PRADESH
8731,UTNOR,ANDHRA PRADESH
8732,ADILABAD,ANDHRA PRADESH
8733,ASIFABAD,ANDHRA PRADESH
8734,NIRMAL,ANDHRA PRADESH
8735,BELLAMPALLI,ANDHRA PRADESH
8736,MANCHERIAL,ANDHRA PRADESH
8737,CHINNOR,ANDHRA PRADESH
8738,SIRPUR KAGAZNAGAR,ANDHRA PRADESH
8739,JANNARAM,ANDHRA PRADESH
8740,ASWARAOPET,ANDHRA PRADESH
8741,SUDHIMALLA,ANDHRA PRADESH
8742,KHAMMAM,ANDHRA PRADESH
8743,BHADRACHALAM,ANDHRA PRADESH
8744,KOTHAGUDEM,ANDHRA PRADESH
8745,YELLANDU,ANDHRA PRADESH
8746,BHOORAGAMPHAD,ANDHRA PRADESH
8747,NUGURU,ANDHRA PRADESH
8748,V.R.PURAM,ANDHRA PRADESH
8749,MADHIRA,ANDHRA PRADESH
8751,BOATH,ANDHRA PRADESH
8752,BHAINSA,ANDHRA PRADESH
8753,OUTSARANGAPALLE,ANDHRA PRADESH
8761,SATHUPALLI,ANDHRA PRADESH
8811,POLAVARAM,ANDHRA PRADESH
8812,ELURU,ANDHRA PRADESH
8813,KOVVUR,ANDHRA PRADESH
8814,NARSAPUR,ANDHRA PRADESH
8816,BHIMAVARAM,ANDHRA PRADESH
8818,TADEPALLIGUDEM,ANDHRA PRADESH
8819,TANUKU,ANDHRA PRADESH
8821,JANGAREDDYGUDEM,ANDHRA PRADESH
8823,CHINTALAPUDI,ANDHRA PRADESH
8829,BHIMADOLE,ANDHRA PRADESH
8852,PEDDAPURAM,ANDHRA PRADESH
8854,TUNI,ANDHRA PRADESH
8855,MANDAPETA,ANDHRA PRADESH
8856,AMALAPURAM,ANDHRA PRADESH
8857,RAMACHANDRAPURAM,ANDHRA PRADESH
8862,RAZOLE,ANDHRA PRADESH
8863,CHAVITIDIBBALU,ANDHRA PRADESH
8864,RAMPACHODAVARAM,ANDHRA PRADESH
8865,YELAVARAM,ANDHRA PRADESH
8868,YELESWARAM,ANDHRA PRADESH
8869,PITHAPURAM,ANDHRA PRADESH
8922,VIZAYANAGARAM,ANDHRA PRADESH
8924,ANAKAPALLE,ANDHRA PRADESH
8931,YELAMANCHILI,ANDHRA PRADESH
8932,NARSIPATNAM,ANDHRA PRADESH
8933,BHEEMUNIPATNAM,ANDHRA PRADESH
8934,CHODAVARAM,ANDHRA PRADESH
8935,PADERU,ANDHRA PRADESH
8936,ARAKU,ANDHRA PRADESH
8937,CHINTAPALLE,ANDHRA PRADESH
8938,SILERU,ANDHRA PRADESH
8941,PALAKONDA,ANDHRA PRADESH
8942,SRIKAKULAM,ANDHRA PRADESH
8944,BOBBILI,ANDHRA PRADESH
8945,TEKKALI,ANDHRA PRADESH
8946,PATHAPATNAM,ANDHRA PRADESH
8947,SOMPETA,ANDHRA PRADESH
8952,CHEPURUPALLI,ANDHRA PRADESH
8963,PARVATHIPURAM,ANDHRA PRADESH
8964,SALURU,ANDHRA PRADESH
8965,GAJAPATHINAGARAM,ANDHRA PRADESH
8966,SRUNGAVARAPUKOTA,ANDHRA PRADESH
